"user_id","manipulation","age_raw","age_group","body_type","edu_level","height_in_raw","ethnicity","black","asian","natam","mideast","white","latin","indian","other","pacisl","match_rcvd_cnt_3_2","match_sent_cnt_3_2","match_rcvd_cnt_2_2","match_sent_cnt_2_2","match_rcvd_cnt_1_2","match_sent_cnt_1_2","hotvote_rcvd_bool_2","voteviewmsg_rcvd_cnt_2","voteview_sent_cnt_2","msg_rcvd_cnt_2","msg_sent_cnt_2","view_rcvd_cnt_2","view_sent_cnt_2","match_sent_cnt_2","match_rcvd_cnt_2","match_rcvd_cnt_3_1","match_sent_cnt_3_1","match_rcvd_cnt_2_1","match_sent_cnt_2_1","match_rcvd_cnt_1_1","match_sent_cnt_1_1","view_sent_cnt_1","view_rcvd_cnt_1","msg_sent_cnt_1","msg_rcvd_cnt_1","match_sent_cnt_1","match_rcvd_cnt_1","atrct_other_msg","atrct_other_msg_min","atrct_other_msg_max","atrct_own_msg","match_rcvd_cnt_3_4","match_rcvd_cnt_3_3","match_sent_cnt_3_4","match_sent_cnt_3_3","match_rcvd_cnt_2_4","match_rcvd_cnt_2_3","match_sent_cnt_2_4","match_sent_cnt_2_3","match_rcvd_cnt_1_4","match_rcvd_cnt_1_3","match_sent_cnt_1_4","match_sent_cnt_1_3","match_sent_cnt_3","match_rcvd_cnt_3","atrct_own_msg_tert","atrct_other_msg_tert"
"482bb09d78d960d22e34cf7b6adbfdfe",1,35.2553045859001,"30 to 39 ages","LittleExtra","University",66.141768,"asian",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,0,6,32,1,244,6,0,0,1,0,0,0,12,0,88,770,16,152,0,12,3.12112676056338,0,115,152,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"high","mid"
"d61b41578ac90c2596b22410cb27109b",0,28.6762491444216,"25 to 29 ages","Curvy","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,11,0,93,0,0,0,0,0,0,0,0,0,4,97,1,17,0,0,2.54081632653061,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mid","low"
"3724af68153ad1a4d92901c7ca034ac7",1,45.8425735797399,"40 to 49 ages","Average","University",72.047283,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,TRUE,1,2,1,2,19,2,0,0,0,0,0,0,14,0,290,278,57,42,2,27,7.70175438596491,0,103,42,0,0,0,0,0,0,0,0,0,4,0,1,0,0,"mid","high"
"9bc4e51acc80a578053cc91e921367c7",1,56.0082135523614,"50 to 69 ages","unknown","unknown",62.204758,"asian",0,1,0,0,0,0,0,0,0,8,2,5,1,3,1,TRUE,21,112,32,35,73,112,3,16,0,0,11,2,17,2,142,75,55,50,4,25,12.5106382978723,0,145,50,6,8,3,3,0,0,0,0,5,0,1,0,9,23,"high","high"
"dd8a630eafd56160389ebf1e0cb55e9b",1,25.2566735112936,"25 to 29 ages","unknown","University",64.566964,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,9,35,113,4,480,35,0,1,0,0,1,0,2,0,114,1117,7,336,0,5,3.0964550700742,0,144,336,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"high","mid"
"b5373d1869000d65066201a01482e2d7",1,20.3394934976044,"18 to 24 ages","Thin","University",61.023655,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,TRUE,2,3,75,1,377,3,0,0,0,0,0,0,14,0,28,700,28,171,0,18,2.68148148148148,0,198,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high","low"
"4e6821b39d3bb1d8bc3717481212495e",1,31.337440109514,"30 to 39 ages","Thin","PostGrad",NA,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,20,12,0,78,20,0,0,0,0,0,0,0,2,45,172,3,36,2,0,1.51884057971014,0,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mid","low"
"de24cce74496c0555dbca277a019953d",1,29.1718001368925,"25 to 29 ages","LittleExtra","University",62.99216,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,1,12,4,1,61,12,0,0,0,0,0,0,0,0,107,137,7,14,0,3,2.39553752535497,0,150,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"mid","low"
"5d969416f474532d480d6b6b0546d40a",1,31.0088980150582,"30 to 39 ages","unknown","University",62.204758,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,TRUE,2,84,13,6,113,84,0,2,0,0,1,0,1,0,140,229,12,14,2,3,2.84051724137931,0,150,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"mid","mid"
"6b98307422c60137a643c439d2ea9473",0,46.590006844627,"40 to 49 ages","Fit","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,TRUE,10,26,26,15,84,26,1,3,1,2,0,0,0,0,28,55,14,18,3,8,3.16814159292035,0,34,18,6,4,0,1,1,2,0,1,2,5,1,2,4,13,"mid","mid"
"5110aa2a73c05c33b68e270616778cf7",1,22.757015742642,"18 to 24 ages","unknown","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,1,1,2,0,0,6,TRUE,16,70,32,26,168,70,6,5,1,1,1,3,4,7,214,341,78,57,20,5,3.36151603498542,0,66,57,3,1,0,1,1,1,2,1,1,0,0,7,3,7,"high","mid"
"229ef4dcc724245b06133424256e0fc3",0,33.4236824093087,"30 to 39 ages","Average","University",61.023655,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,23,0,0,0,0,0,0,0,1,0,48,78,5,7,0,2,3.67910447761194,0,174,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","mid"
"38c31b08ffaaeb52fb69302ca15174f3",1,29.7577002053388,"25 to 29 ages","unknown","PostGrad",64.960665,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,TRUE,6,45,72,12,241,45,1,1,0,0,0,0,3,1,102,294,14,86,1,8,4.61791967044284,0,232,86,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"high","high"
"55a7e5a0db4625375702988cd1e69fb7",0,28.4243668720055,"25 to 29 ages","Fit","University",66.92917,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,47,3,2,52,47,0,0,0,0,0,0,5,1,148,244,12,48,1,8,2.65686274509804,0,49,48,0,0,0,0,0,0,0,0,1,2,0,0,0,0,"mid","low"
"b180522286d79c9d377dd7c22e2eada9",1,31.170431211499,"30 to 39 ages","unknown","unknown",60.236253,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,7,0,0,0,1,0,0,0,1,0,9,24,2,4,0,2,1.94444444444444,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low"
"1ef265b67a7229f06479f83abf2ff4db",0,23.0088980150582,"18 to 24 ages","Curvy","HighSchool",61.023655,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,12,5,10,26,12,0,0,0,0,0,0,3,0,25,33,4,8,0,3,3.42307692307692,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","mid"
"81d37db4f39803be709078dd019496c6",0,25.9247091033539,"25 to 29 ages","Thin","unknown",62.99216,"asian",0,1,0,0,0,0,0,0,0,0,0,11,0,16,1,TRUE,32,73,89,60,340,73,1,34,4,0,12,1,27,1,90,377,100,126,3,81,6.56428571428572,0,167,126,1,3,0,0,2,9,0,0,19,19,1,0,0,9,"high","high"
"4b74a745dd7148d1a97db5e13d498e1b",0,36.0876112251882,"30 to 39 ages","Average","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,TRUE,8,29,23,11,166,29,2,4,2,0,2,0,9,2,96,349,32,75,6,18,3.318359375,0,110,75,1,0,0,0,0,2,2,0,1,1,2,0,0,3,"high","mid"
"09c41f1fd44dc4b5d3f250cc6291ee84",0,21.5058179329227,"18 to 24 ages","unknown","University",64.566964,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,0,2,3,0,9,2,0,0,0,0,0,0,3,0,179,466,9,110,0,4,2.31747404844291,0,89,110,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"high","low"
"16e579f39d1811ac582b004ca1f6eff7",0,31.0855578370979,"30 to 39 ages","Thin","University",59.842552,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,13.5714285714286,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","high"
"f35392d2c88db79f45dd4d72bec66068",1,25.9247091033539,"25 to 29 ages","Thin","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2,3,11,6,54,3,0,2,1,0,2,0,1,0,10,86,8,16,0,6,1.75,0,21,16,0,0,0,0,0,0,0,0,2,2,0,0,0,1,"mid","low"
"12de1c45811b9b43f8fc649bd5a226dc",0,18.5051334702259,"18 to 24 ages","LittleExtra","unknown",62.99216,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,8,48,69,5,248,48,0,3,0,0,0,0,2,1,147,119,16,18,1,8,4.875,0,38,18,0,0,0,0,1,1,0,0,2,4,0,0,0,0,"mid","high"
"2fe31fcb4cf5f2c653f6bb39d7a7085f",0,26.3381245722108,"25 to 29 ages","unknown","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,15,90,62,9,191,90,1,3,0,0,3,0,6,2,301,628,34,179,4,10,4.98653198653199,0,275,179,0,0,0,0,0,0,0,1,2,1,1,1,0,0,"high","high"
"05173edeb01763179d3631c9dd69d6a8",0,22.3381245722108,"18 to 24 ages","Fit","University",61.811057,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,TRUE,4,26,12,5,54,26,0,2,1,0,0,0,9,0,122,168,22,44,0,18,1.2020202020202,0,16,44,3,0,0,0,1,0,0,0,1,4,0,0,0,4,"mid","low"
"b9a9d898ec44c5e3351fe15b791ecffc",1,34.9240246406571,"30 to 39 ages","LittleExtra","TwoYear",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,TRUE,1,3,19,0,77,3,0,0,0,0,0,0,16,0,36,306,27,102,0,21,5.875,0,299,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"high","high"
"dd03b0666fcf37a74172a5d9f829b0dd",0,44.4243668720055,"40 to 49 ages","Average","University",61.811057,"asian",0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,TRUE,14,52,26,18,83,52,0,10,1,1,2,0,7,5,97,123,46,36,5,10,4.25769230769231,0,81,36,5,2,0,0,3,1,0,0,1,0,0,0,1,8,"mid","mid"
"fc2bb9e21afd9e8b1bfb87c1a056a0db",0,21.1718001368925,"18 to 24 ages","unknown","University",NA,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,6,8,31,4,197,8,0,2,0,0,0,0,1,0,23,303,2,59,0,3,2.09005083514887,0,152,59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"high","low"
"0ca9edcbb108626c41f6aafbab0d358b",0,29.0102669404517,"25 to 29 ages","Fit","PostGrad",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,0,0,15,0,161,0,0,0,0,0,0,0,6,2,210,369,33,66,2,12,1.95,0,65,66,0,0,0,0,0,0,0,0,2,3,0,0,0,0,"high","low"
"5d4e27dc869204e0fb672b38a1f870ca",0,25.8425735797399,"25 to 29 ages","Average","HighSchool",56.299243,"asian",0,1,0,0,0,0,0,0,0,5,0,1,0,3,1,TRUE,11,63,28,10,238,63,0,11,3,0,1,0,3,0,159,515,22,79,1,14,4.365,0,265,79,4,10,0,0,5,4,0,0,5,3,0,0,0,25,"high","high"
"4dd88bd1c57335756bf9ddcf87236485",1,25.5906913073238,"25 to 29 ages","Curvy","unknown",61.811057,"asian",0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,TRUE,7,23,17,11,50,23,0,6,7,0,5,0,6,2,16,66,18,23,2,12,2.77358490566038,0,41,23,0,1,0,0,1,0,0,0,1,2,0,0,0,12,"mid","mid"
"aab61321d36397a37cf872195a4cd95f",0,24.3394934976044,"18 to 24 ages","unknown","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,4,0,1,0,11,0,TRUE,10,12,24,15,162,12,0,6,3,0,0,0,17,1,95,430,48,88,1,31,1.63289473684211,0,110,88,3,13,0,0,1,4,0,0,1,2,0,0,0,23,"high","low"
"e6f6f978e718387ce00bb3252773f918",0,24.5913757700205,"18 to 24 ages","Average","University",65.354366,"asian",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,1,38,73,1,155,38,0,1,2,0,0,0,0,0,53,54,2,14,0,0,10.2,1,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"mid","high"
"e06d1d5897ad3fc05d8829cda9bed1fa",1,58.5051334702259,"50 to 69 ages","Fit","unknown",62.99216,"asian",0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,TRUE,17,112,85,8,128,112,0,5,1,0,3,0,2,0,79,218,11,142,0,9,11.0191082802548,0,314,142,1,6,0,0,0,0,0,0,4,1,0,0,0,13,"high","high"
"8d5ed26abe4ebcd7a6a7e5493dc69ce1",1,40.2573579739904,"40 to 49 ages","Fit","University",64.960665,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,6,54,37,2,169,54,0,0,0,0,0,0,5,0,58,445,12,85,0,5,2.58723404255319,0,197,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high","low"
"0fd3b49d8ac73f6da024bcf599c45905",0,18.1711156741958,"18 to 24 ages","unknown","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,2,15,0,42,2,0,0,0,0,0,0,0,0,2,56,0,11,0,0,6.80373831775701,0,421,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","high"
"60b3801a1b5f07dc4967b6a199a75b64",0,30.590006844627,"30 to 39 ages","Curvy","University",66.141768,"asian",0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,TRUE,3,74,6,3,32,74,0,3,18,0,1,0,0,0,6,4,0,1,0,0,2,2,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,28,"low","low"
"97b1fc232521b380f1053e955d32150b",1,28.2573579739904,"25 to 29 ages","Overweight","unknown",57.874047,"asian",0,1,0,0,0,0,0,0,0,3,0,2,0,17,0,TRUE,9,35,26,10,185,35,0,8,1,0,2,0,42,0,254,650,87,119,0,66,4.44360902255639,0,150,119,0,4,0,0,3,1,0,0,1,6,0,0,0,8,"high","high"
"78da380c510161b0d71a1c885a288a24",1,28.6762491444216,"25 to 29 ages","LittleExtra","University",64.960665,"asian",0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,TRUE,6,11,12,9,114,11,0,5,0,0,0,0,3,0,45,532,22,43,0,16,2.97913043478261,0,94,43,0,4,0,1,0,0,0,0,7,6,0,0,2,4,"mid","mid"
"0e444b5075c24c271d52076a13d4055e",0,22.0862422997947,"18 to 24 ages","Average","University",63.779562,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,26,0,237,1,0,0,0,0,0,0,0,0,5,318,0,49,0,0,1.62023653088042,0,37,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high","low"
"8c6e85f2c6e3488d56db359766a32091",1,31.0855578370979,"30 to 39 ages","LittleExtra","unknown",60.236253,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2,29,24,4,101,29,0,2,0,0,0,0,0,0,56,236,17,62,0,1,3.38403990024938,0,150,62,0,0,0,0,2,0,0,0,0,1,0,0,0,0,"high","mid"
"3ce2f9de82b1a022a354ed1782c5f071",0,28.5913757700205,"25 to 29 ages","unknown","PostGrad",65.354366,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1,8,20,2,93,8,1,0,0,0,0,0,2,0,26,110,3,24,0,3,1.33333333333333,0,11,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"mid","low"
"22d746e2f7bfb517eafaa85738de0c96",0,33.9247091033539,"30 to 39 ages","unknown","unknown",66.141768,"asian",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,TRUE,9,27,33,10,111,27,0,7,0,0,1,0,13,3,72,275,34,112,3,15,1.94865525672372,0,34,112,2,0,0,0,4,1,0,0,1,0,0,0,0,3,"high","low"
"d40380a8931e1455381cc4615b744b8b",0,46.1711156741958,"40 to 49 ages","Fit","University",64.960665,"asian",0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,TRUE,7,14,23,10,131,14,2,2,0,0,2,1,9,0,111,638,42,132,1,15,4.83201581027668,0,238,132,0,1,0,0,0,0,0,1,1,4,0,1,0,3,"high","high"
"1c841bf02191bcf1fd39a36ddc3cea8a",0,34.2559890485969,"30 to 39 ages","Thin","unknown",58.661449,"asian",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,TRUE,2,9,2,2,12,9,2,0,0,0,0,0,2,0,12,41,3,5,0,2,16.9230769230769,0,299,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","high"
"d3a83b7472d57a958328653a501df423",1,21.5906913073238,"18 to 24 ages","unknown","University",NA,"asian",0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,TRUE,3,7,79,12,381,7,0,1,0,0,1,0,14,0,4,1031,56,231,0,15,2.25821325648415,0,71,231,1,3,0,0,0,0,0,0,0,1,0,0,0,10,"high","low"
"ddb22ef17e09a62bbc5e8bf0a984ff71",1,22.4229979466119,"18 to 24 ages","unknown","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,9,251,53,9,320,251,0,5,2,0,0,0,6,1,99,372,16,89,2,7,2.88438133874239,0,151,89,0,1,0,0,3,1,0,0,1,0,1,0,0,4,"high","mid"
"8ce7a99ca27b485ba3d77889cc0827a7",0,18.3381245722108,"18 to 24 ages","Average","University",62.204758,"asian",0,1,0,0,0,0,0,0,0,1,0,6,1,7,1,TRUE,6,25,25,19,104,25,1,13,5,0,1,0,3,0,24,183,28,35,1,19,3.92537313432836,0,77,35,1,0,0,0,4,2,0,0,2,7,0,0,0,7,"mid","mid"
"2891b40ee7d9a855a77076f2f9cc5d39",0,30.5051334702259,"30 to 39 ages","unknown","University",61.811057,"asian",0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,TRUE,4,39,38,5,192,39,0,3,1,0,1,0,3,0,41,205,5,54,0,5,2.34412955465587,0,77,54,0,1,0,0,0,1,0,0,0,2,0,0,0,4,"high","low"
"880ce3ea212dc44dc3354024923f1163",0,24.0876112251882,"18 to 24 ages","Average","University",66.141768,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,4,31,1,147,4,0,0,0,0,0,0,2,0,82,542,7,179,0,2,2.25838450637695,0,389,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high","low"
"75de3564d4b4c8403fd6cee320d80735",0,22.6748802190281,"18 to 24 ages","Thin","University",NA,"asian",0,1,0,0,0,0,0,0,0,5,1,3,1,8,2,TRUE,22,141,44,30,239,141,1,17,10,0,9,0,2,0,76,82,16,20,2,10,2.95192307692308,0,53,20,5,0,0,0,0,5,0,0,0,0,0,0,1,20,"mid","mid"
"ba840ff13635d9ddc6f9abc31e286e4d",1,38.3381245722108,"30 to 39 ages","Average","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,TRUE,16,137,23,28,81,137,3,5,0,0,3,2,2,5,155,85,52,39,14,8,4.45794392523364,0,161,39,0,2,0,0,1,0,0,0,2,3,5,1,0,3,"mid","high"
"f46a87e50c1d4a738d1fed888a711b86",1,25.7577002053388,"25 to 29 ages","unknown","University",62.204758,"asian",0,1,0,0,0,0,0,0,0,1,0,3,0,4,1,TRUE,11,97,22,14,70,97,0,8,0,0,1,0,1,0,54,68,18,20,2,12,2.71794871794872,0,33,20,1,0,0,0,3,1,0,0,4,3,1,0,0,2,"mid","mid"
"04058b10c70df4d1998de7e68eeb09a2",0,21.8425735797399,"18 to 24 ages","unknown","University",65.748067,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,2,2,0,29,2,0,0,0,0,0,0,0,0,7,55,2,6,0,0,3,0,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"low","mid"
"c1b9ed6d7059fc2772c6935486d01fef",0,43.6741957563313,"40 to 49 ages","Thin","unknown",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,TRUE,4,21,13,4,39,21,0,2,0,0,1,0,7,3,96,98,21,35,4,9,10.8571428571429,0,69,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mid","high"
"d1634d3d319b205ae9cfbdab29b8f6df",1,39.2553045859001,"30 to 39 ages","Fit","unknown",60.629954,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,1,5,1,23,1,0,1,0,0,0,0,3,0,13,71,6,13,0,3,3.24107142857143,0,83,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"mid","mid"
"293a5149339480e7cd065747557f36c1",1,18.9240246406571,"18 to 24 ages","Fit","unknown",65.354366,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,TRUE,12,25,37,20,127,25,1,7,0,0,1,0,37,3,178,450,86,167,6,66,6.41176470588235,0,421,167,0,0,0,0,6,0,0,1,1,15,1,1,0,0,"high","high"
"bcf702c56a2a58f1a2740167a1d20193",1,45.0102669404517,"40 to 49 ages","Average","University",62.598459,"asian",0,1,0,0,0,0,0,0,0,2,1,1,1,5,1,TRUE,15,82,43,16,158,82,1,4,0,0,2,0,17,5,146,206,55,89,7,25,12.3119266055046,0,230,89,2,0,0,0,0,1,0,0,0,3,1,0,1,4,"high","high"
"5ba1c66a764c3facae20987be943f1f7",0,32.1724845995893,"30 to 39 ages","Thin","unknown",66.141768,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,7,24,42,6,328,24,0,2,1,0,1,0,10,0,54,721,21,99,1,13,4.42943305186972,0,119,99,1,1,0,0,0,0,0,0,3,0,0,1,0,5,"high","high"
"06fcc4a755c3b4c12cc41578536f9b40",0,24.5065023956194,"18 to 24 ages","Fit","unknown",62.99216,"asian",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,5,9,18,5,56,9,0,3,0,0,0,0,4,0,42,134,8,33,0,6,1.58011049723757,0,34,33,0,0,0,0,0,2,0,0,0,1,0,0,0,0,"mid","low"
"0cca54d28dce5d5bc789c43cc8e029e2",1,29.2566735112936,"25 to 29 ages","Average","PostGrad",66.92917,"asian",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,0,2,5,0,11,2,0,0,1,0,0,0,2,0,23,20,2,3,0,2,1.74468085106383,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"low","low"
"9ca8558fbe4cba9df8c75df7199f37cc",1,25.8425735797399,"25 to 29 ages","Thin","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,3,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,"low","low"
"a8a3827d7dd28eff4d1ddfcd019eb407",1,23.2553045859001,"18 to 24 ages","Fit","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,17,108,137,13,577,108,0,4,0,6,1,0,14,4,256,803,72,243,6,37,2.85006353240152,0,197,243,0,0,0,0,3,0,0,0,14,8,2,0,6,1,"high","mid"
"60a2c8bb4c33fb89f46f92ac51a22253",1,29.2566735112936,"25 to 29 ages","Average","unknown",63.779562,"asian",0,1,0,0,0,0,0,0,0,4,6,2,0,1,2,TRUE,11,57,36,12,151,57,1,4,0,0,2,0,2,7,115,191,24,35,9,3,1.64344262295082,0,21,35,1,2,1,1,0,0,1,0,0,0,0,0,8,7,"mid","low"
"ba410061ead80940bdaf7ce9e67698a7",1,21.1718001368925,"18 to 24 ages","Average","University",65.354366,"asian",0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,TRUE,17,39,44,20,153,39,1,6,5,0,1,1,10,0,53,197,26,52,1,20,2.33152173913043,0,77,52,4,11,0,2,1,2,0,0,7,2,0,1,2,21,"high","low"
"10457c42c8b080fcd34e335b73d296dd",0,57.9247091033539,"50 to 69 ages","Fit","unknown",61.023655,"asian",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,TRUE,13,48,33,11,71,48,1,5,0,0,3,1,0,0,60,100,13,39,1,8,3.2987012987013,0,71,39,5,1,0,1,1,1,0,0,3,5,1,0,1,8,"mid","mid"
"81033024268f2a360d8001da99a1d2fb",1,31.170431211499,"30 to 39 ages","Average","University",66.141768,"asian",0,1,0,0,0,0,0,0,0,9,1,1,0,2,0,TRUE,4,75,17,9,83,75,0,2,2,1,1,0,6,1,163,253,20,27,1,11,4.11842105263158,0,114,27,4,4,0,0,0,0,0,0,1,2,0,0,2,19,"mid","mid"
"0f01eea7e2ad188def33b6cdd94165dd",0,24.8432580424367,"18 to 24 ages","Curvy","unknown",62.204758,"asian",0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,TRUE,27,149,81,21,221,149,0,9,0,0,0,0,3,0,74,173,19,60,0,12,4.67582417582417,0,79,60,0,0,0,0,0,6,0,0,5,1,0,0,0,0,"high","high"
"0557ce96398a1eec1a9fd45deee2eeb2",0,29.4236824093087,"25 to 29 ages","Overweight","unknown",61.417356,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1,4,3,2,17,4,0,0,0,0,0,0,3,0,13,57,6,16,0,4,2.9,0,21,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"mid","mid"
"1ab455c56dce8c5d35a20d68187b495c",0,38.9240246406571,"30 to 39 ages","unknown","unknown",NA,"asian",0,1,0,0,0,0,0,0,0,3,0,7,0,3,0,TRUE,88,229,280,72,688,229,0,55,11,0,10,0,6,0,51,449,13,168,0,12,2.7701804368471,0,126,168,0,3,0,0,15,23,0,0,2,1,0,0,0,17,"high","mid"
"8fdc3eb3969c73fd4ac1f487ff2ed836",1,21.3388090349076,"18 to 24 ages","Average","unknown",64.173263,"asian",0,1,0,0,0,0,0,0,0,4,2,0,0,2,0,TRUE,0,2,3,2,18,2,0,0,2,0,0,0,4,0,12,51,11,11,0,10,2.46919431279621,0,23,11,0,0,0,1,0,0,0,0,0,4,0,0,3,6,"low","low"
"1dc3687265d20e307a1b6bf82aee1a31",1,31.8412046543463,"30 to 39 ages","unknown","University",64.173263,"asian",0,1,0,0,0,0,0,0,0,1,1,0,1,2,1,TRUE,1,11,14,2,66,11,1,0,0,0,0,0,1,0,26,106,12,23,2,6,1.35443037974684,0,25,23,0,1,0,0,0,0,0,0,1,2,0,1,1,2,"mid","low"
"9a384b8a85bd1821d37015f04fed6763",1,26.4229979466119,"25 to 29 ages","Average","University",62.99216,"asian",0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,TRUE,14,37,30,20,96,37,3,4,0,0,1,0,3,3,91,203,44,66,9,12,2.75641025641026,0,150,66,0,1,0,0,1,0,2,1,2,3,3,3,0,1,"high","mid"
"ec645c6f79fb99b7b50bbc59a08e8e63",0,34.6748802190281,"30 to 39 ages","unknown","PostGrad",NA,"asian",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,TRUE,2,44,52,2,195,44,0,0,0,0,0,0,2,0,270,464,10,120,1,4,3.37449762513701,0,377,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"high","mid"
